# H0=6.9330e+01 Om0=2.8800e-01 Ob0=4.7200e-02 Ol0=7.1200e-01 | N=2000
# redshift scafa dcom[Mpc] vcom[Mpc3] tlook[Myr] efunc
1.07279134e+00 4.82441229e-01 3.53737730e+03 1.85409832e+11 8.12425726e+03 1.81020272e+00
1.08272274e+00 4.80140722e-01 3.56103446e+03 1.89154701e+11 8.16139330e+03 1.82040589e+00
1.09274609e+00 4.77841056e-01 3.58477630e+03 1.92963332e+11 8.19848416e+03 1.83074417e+00
1.10286222e+00 4.75542330e-01 3.60860212e+03 1.96836489e+11 8.23552754e+03 1.84121933e+00
1.11307201e+00 4.73244639e-01 3.63251119e+03 2.00774935e+11 8.27252114e+03 1.85183319e+00
1.12337631e+00 4.70948081e-01 3.65650279e+03 2.04779433e+11 8.30946268e+03 1.86258759e+00
1.13377601e+00 4.68652752e-01 3.68057616e+03 2.08850749e+11 8.34634987e+03 1.87348438e+00
1.14427198e+00 4.66358749e-01 3.70473057e+03 2.12989648e+11 8.38318045e+03 1.88452543e+00
1.15486512e+00 4.64066168e-01 3.72896524e+03 2.17196896e+11 8.41995214e+03 1.89571267e+00
1.16555633e+00 4.61775105e-01 3.75327941e+03 2.21473259e+11 8.45666270e+03 1.90704801e+00
1.17634651e+00 4.59485655e-01 3.77767227e+03 2.25819502e+11 8.49330989e+03 1.91853341e+00
1.18723658e+00 4.57197914e-01 3.80214306e+03 2.30236391e+11 8.52989147e+03 1.93017084e+00
1.19822746e+00 4.54911976e-01 3.82669094e+03 2.34724690e+11 8.56640522e+03 1.94196232e+00
1.20932010e+00 4.52627938e-01 3.85131512e+03 2.39285164e+11 8.60284893e+03 1.95390986e+00
1.22051542e+00 4.50345893e-01 3.87601476e+03 2.43918576e+11 8.63922041e+03 1.96601553e+00
1.23181439e+00 4.48065935e-01 3.90078903e+03 2.48625688e+11 8.67551747e+03 1.97828140e+00
1.24321795e+00 4.45788158e-01 3.92563709e+03 2.53407260e+11 8.71173795e+03 1.99070959e+00
1.25472709e+00 4.43512656e-01 3.95055807e+03 2.58264051e+11 8.74787969e+03 2.00330221e+00
1.26634277e+00 4.41239522e-01 3.97555112e+03 2.63196819e+11 8.78394055e+03 2.01606145e+00
1.27806599e+00 4.38968847e-01 4.00061536e+03 2.68206318e+11 8.81991840e+03 2.02898947e+00
1.28989773e+00 4.36700726e-01 4.02574992e+03 2.73293301e+11 8.85581114e+03 2.04208851e+00
1.30183900e+00 4.34435249e-01 4.05095389e+03 2.78458519e+11 8.89161667e+03 2.05536079e+00
1.31389082e+00 4.32172508e-01 4.07622639e+03 2.83702719e+11 8.92733292e+03 2.06880861e+00
1.32605422e+00 4.29912593e-01 4.10156650e+03 2.89026645e+11 8.96295783e+03 2.08243425e+00
1.33833021e+00 4.27655596e-01 4.12697331e+03 2.94431039e+11 8.99848937e+03 2.09624005e+00
1.35071985e+00 4.25401606e-01 4.15244590e+03 2.99916638e+11 9.03392551e+03 2.11022837e+00
1.36322419e+00 4.23150713e-01 4.17798334e+03 3.05484178e+11 9.06926425e+03 2.12440160e+00
1.37584429e+00 4.20903005e-01 4.20358469e+03 3.11134387e+11 9.10450361e+03 2.13876216e+00
1.38858121e+00 4.18658572e-01 4.22924899e+03 3.16867993e+11 9.13964162e+03 2.15331251e+00
1.40143606e+00 4.16417501e-01 4.25497531e+03 3.22685717e+11 9.17467635e+03 2.16805512e+00
1.41440990e+00 4.14179879e-01 4.28076268e+03 3.28588277e+11 9.20960588e+03 2.18299252e+00
1.42750385e+00 4.11945793e-01 4.30661014e+03 3.34576385e+11 9.24442831e+03 2.19812724e+00
1.44071902e+00 4.09715331e-01 4.33251670e+03 3.40650748e+11 9.27914175e+03 2.21346187e+00
1.45405653e+00 4.07488576e-01 4.35848141e+03 3.46812069e+11 9.31374437e+03 2.22899903e+00
1.46751751e+00 4.05265615e-01 4.38450326e+03 3.53061044e+11 9.34823432e+03 2.24474135e+00
1.48110311e+00 4.03046531e-01 4.41058127e+03 3.59398365e+11 9.38260979e+03 2.26069152e+00
1.49481447e+00 4.00831409e-01 4.43671445e+03 3.65824716e+11 9.41686901e+03 2.27685225e+00
1.50865277e+00 3.98620332e-01 4.46290179e+03 3.72340776e+11 9.45101021e+03 2.29322630e+00
1.52261918e+00 3.96413382e-01 4.48914229e+03 3.78947219e+11 9.48503165e+03 2.30981645e+00
1.53671488e+00 3.94210641e-01 4.51543494e+03 3.85644709e+11 9.51893163e+03 2.32662551e+00
1.55094107e+00 3.92012191e-01 4.54177872e+03 3.92433905e+11 9.55270845e+03 2.34365634e+00
1.56529897e+00 3.89818112e-01 4.56817261e+03 3.99315461e+11 9.58636046e+03 2.36091185e+00
1.57978978e+00 3.87628484e-01 4.59461559e+03 4.06290020e+11 9.61988602e+03 2.37839495e+00
1.59441474e+00 3.85443385e-01 4.62110663e+03 4.13358221e+11 9.65328353e+03 2.39610862e+00
1.60917509e+00 3.83262895e-01 4.64764470e+03 4.20520692e+11 9.68655139e+03 2.41405587e+00
1.62407209e+00 3.81087091e-01 4.67422877e+03 4.27778055e+11 9.71968805e+03 2.43223974e+00
1.63910699e+00 3.78916051e-01 4.70085779e+03 4.35130924e+11 9.75269198e+03 2.45066331e+00
1.65428109e+00 3.76749849e-01 4.72753073e+03 4.42579905e+11 9.78556168e+03 2.46932971e+00
1.66959565e+00 3.74588563e-01 4.75424654e+03 4.50125594e+11 9.81829568e+03 2.48824211e+00
1.68505200e+00 3.72432266e-01 4.78100418e+03 4.57768580e+11 9.85089253e+03 2.50740371e+00
1.70065143e+00 3.70281033e-01 4.80780260e+03 4.65509441e+11 9.88335080e+03 2.52681777e+00
1.71639527e+00 3.68134937e-01 4.83464074e+03 4.73348748e+11 9.91566911e+03 2.54648757e+00
1.73228486e+00 3.65994049e-01 4.86151756e+03 4.81287062e+11 9.94784609e+03 2.56641644e+00
1.74832155e+00 3.63858443e-01 4.88843201e+03 4.89324934e+11 9.97988041e+03 2.58660776e+00
1.76450670e+00 3.61728188e-01 4.91538301e+03 4.97462905e+11 1.00117708e+04 2.60706495e+00
1.78084168e+00 3.59603355e-01 4.94236953e+03 5.05701509e+11 1.00435159e+04 2.62779148e+00
1.79732789e+00 3.57484013e-01 4.96939050e+03 5.14041267e+11 1.00751145e+04 2.64879086e+00
1.81396672e+00 3.55370230e-01 4.99644486e+03 5.22482690e+11 1.01065654e+04 2.67006665e+00
1.83075958e+00 3.53262074e-01 5.02353156e+03 5.31026280e+11 1.01378674e+04 2.69162243e+00
1.84770790e+00 3.51159611e-01 5.05064953e+03 5.39672527e+11 1.01690193e+04 2.71346188e+00
1.86481313e+00 3.49062908e-01 5.07779773e+03 5.48421913e+11 1.02000201e+04 2.73558868e+00
1.88207670e+00 3.46972029e-01 5.10497508e+03 5.57274907e+11 1.02308685e+04 2.75800657e+00
1.89950010e+00 3.44887038e-01 5.13218053e+03 5.66231966e+11 1.02615636e+04 2.78071937e+00
1.91708479e+00 3.42808000e-01 5.15941302e+03 5.75293538e+11 1.02921042e+04 2.80373090e+00
1.93483227e+00 3.40734975e-01 5.18667150e+03 5.84460059e+11 1.03224895e+04 2.82704507e+00
1.95274405e+00 3.38668027e-01 5.21395491e+03 5.93731954e+11 1.03527183e+04 2.85066581e+00
1.97082165e+00 3.36607215e-01 5.24126219e+03 6.03109635e+11 1.03827897e+04 2.87459714e+00
1.98906660e+00 3.34552599e-01 5.26859230e+03 6.12593504e+11 1.04127029e+04 2.89884310e+00
2.00748046e+00 3.32504239e-01 5.29594417e+03 6.22183950e+11 1.04424568e+04 2.92340780e+00
2.02606478e+00 3.30462192e-01 5.32331676e+03 6.31881351e+11 1.04720508e+04 2.94829540e+00
2.04482115e+00 3.28426516e-01 5.35070903e+03 6.41686072e+11 1.05014838e+04 2.97351010e+00
2.06375115e+00 3.26397266e-01 5.37811991e+03 6.51598466e+11 1.05307551e+04 2.99905619e+00
2.08285640e+00 3.24374499e-01 5.40554838e+03 6.61618874e+11 1.05598640e+04 3.02493798e+00
2.10213852e+00 3.22358268e-01 5.43299339e+03 6.71747625e+11 1.05888096e+04 3.05115986e+00
2.12159914e+00 3.20348627e-01 5.46045390e+03 6.81985035e+11 1.06175914e+04 3.07772627e+00
2.14123993e+00 3.18345629e-01 5.48792888e+03 6.92331407e+11 1.06462084e+04 3.10464172e+00
2.16106253e+00 3.16349326e-01 5.51541729e+03 7.02787032e+11 1.06746602e+04 3.13191076e+00
2.18106865e+00 3.14359767e-01 5.54291811e+03 7.13352187e+11 1.07029461e+04 3.15953801e+00
2.20125997e+00 3.12377005e-01 5.57043031e+03 7.24027138e+11 1.07310655e+04 3.18752816e+00
2.22163821e+00 3.10401086e-01 5.59795286e+03 7.34812136e+11 1.07590177e+04 3.21588596e+00
2.24220511e+00 3.08432060e-01 5.62548475e+03 7.45707422e+11 1.07868024e+04 3.24461620e+00
2.26296240e+00 3.06469973e-01 5.65302497e+03 7.56713220e+11 1.08144189e+04 3.27372377e+00
2.28391186e+00 3.04514872e-01 5.68057250e+03 7.67829744e+11 1.08418667e+04 3.30321360e+00
2.30505526e+00 3.02566802e-01 5.70812635e+03 7.79057193e+11 1.08691454e+04 3.33309070e+00
2.32639439e+00 3.00625808e-01 5.73568549e+03 7.90395753e+11 1.08962546e+04 3.36336013e+00
2.34793107e+00 2.98691932e-01 5.76324895e+03 8.01845598e+11 1.09231939e+04 3.39402704e+00
2.36966713e+00 2.96765218e-01 5.79081573e+03 8.13406886e+11 1.09499629e+04 3.42509663e+00
2.39160441e+00 2.94845707e-01 5.81838483e+03 8.25079765e+11 1.09765612e+04 3.45657418e+00
2.41374477e+00 2.92933440e-01 5.84595528e+03 8.36864367e+11 1.10029885e+04 3.48846503e+00
2.43609010e+00 2.91028457e-01 5.87352610e+03 8.48760811e+11 1.10292445e+04 3.52077461e+00
2.45864229e+00 2.89130796e-01 5.90109632e+03 8.60769203e+11 1.10553290e+04 3.55350842e+00
2.48140326e+00 2.87240496e-01 5.92866497e+03 8.72889636e+11 1.10812417e+04 3.58667201e+00
2.50437494e+00 2.85357593e-01 5.95623109e+03 8.85122187e+11 1.11069824e+04 3.62027102e+00
2.52755928e+00 2.83482125e-01 5.98379372e+03 8.97466922e+11 1.11325509e+04 3.65431119e+00
2.55095825e+00 2.81614124e-01 6.01135192e+03 9.09923893e+11 1.11579471e+04 3.68879829e+00
2.57457384e+00 2.79753628e-01 6.03890473e+03 9.22493137e+11 1.11831708e+04 3.72373821e+00
2.59840805e+00 2.77900667e-01 6.06645122e+03 9.35174680e+11 1.12082219e+04 3.75913689e+00
2.62246291e+00 2.76055276e-01 6.09399047e+03 9.47968531e+11 1.12331002e+04 3.79500037e+00
2.64674046e+00 2.74217486e-01 6.12152153e+03 9.60874688e+11 1.12578059e+04 3.83133476e+00
2.67124275e+00 2.72387327e-01 6.14904350e+03 9.73893135e+11 1.12823387e+04 3.86814626e+00
2.69597188e+00 2.70564829e-01 6.17655545e+03 9.87023842e+11 1.13066987e+04 3.90544115e+00
2.72092994e+00 2.68750021e-01 6.20405649e+03 1.00026677e+12 1.13308860e+04 3.94322579e+00
2.74611904e+00 2.66942932e-01 6.23154570e+03 1.01362185e+12 1.13549005e+04 3.98150664e+00
2.77154134e+00 2.65143587e-01 6.25902221e+03 1.02708902e+12 1.13787423e+04 4.02029024e+00
2.79719898e+00 2.63352014e-01 6.28648512e+03 1.04066820e+12 1.14024114e+04 4.05958321e+00
2.82309415e+00 2.61568238e-01 6.31393354e+03 1.05435929e+12 1.14259081e+04 4.09939227e+00
2.84922905e+00 2.59792282e-01 6.34136662e+03 1.06816218e+12 1.14492323e+04 4.13972423e+00
2.87560589e+00 2.58024172e-01 6.36878347e+03 1.08207674e+12 1.14723843e+04 4.18058599e+00
2.90222692e+00 2.56263929e-01 6.39618325e+03 1.09610284e+12 1.14953642e+04 4.22198456e+00
2.92909439e+00 2.54511575e-01 6.42356509e+03 1.11024032e+12 1.15181722e+04 4.26392701e+00
2.95621058e+00 2.52767131e-01 6.45092816e+03 1.12448904e+12 1.15408086e+04 4.30642054e+00
2.98357781e+00 2.51030618e-01 6.47827161e+03 1.13884880e+12 1.15632735e+04 4.34947243e+00
3.01119839e+00 2.49302055e-01 6.50559462e+03 1.15331941e+12 1.15855672e+04 4.39309007e+00
3.03907467e+00 2.47581459e-01 6.53289636e+03 1.16790069e+12 1.16076900e+04 4.43728094e+00
3.06720901e+00 2.45868849e-01 6.56017602e+03 1.18259241e+12 1.16296421e+04 4.48205263e+00
3.09560381e+00 2.44164242e-01 6.58743279e+03 1.19739434e+12 1.16514240e+04 4.52741283e+00
3.12426148e+00 2.42467653e-01 6.61466586e+03 1.21230624e+12 1.16730358e+04 4.57336933e+00
3.15318444e+00 2.40779097e-01 6.64187445e+03 1.22732787e+12 1.16944781e+04 4.61993004e+00
3.18237516e+00 2.39098589e-01 6.66905777e+03 1.24245894e+12 1.17157510e+04 4.66710297e+00
3.21183611e+00 2.37426142e-01 6.69621503e+03 1.25769920e+12 1.17368551e+04 4.71489624e+00
3.24156980e+00 2.35761769e-01 6.72334548e+03 1.27304834e+12 1.17577907e+04 4.76331808e+00
3.27157875e+00 2.34105481e-01 6.75044835e+03 1.28850606e+12 1.17785583e+04 4.81237683e+00
3.30186551e+00 2.32457290e-01 6.77752288e+03 1.30407205e+12 1.17991582e+04 4.86208094e+00
3.33243265e+00 2.30817206e-01 6.80456832e+03 1.31974598e+12 1.18195910e+04 4.91243901e+00
3.36328276e+00 2.29185238e-01 6.83158395e+03 1.33552751e+12 1.18398571e+04 4.96345970e+00
3.39441848e+00 2.27561395e-01 6.85856901e+03 1.35141629e+12 1.18599570e+04 5.01515184e+00
3.42584243e+00 2.25945685e-01 6.88552280e+03 1.36741195e+12 1.18798912e+04 5.06752436e+00
3.45755729e+00 2.24338115e-01 6.91244460e+03 1.38351413e+12 1.18996602e+04 5.12058630e+00
3.48956575e+00 2.22738691e-01 6.93933369e+03 1.39972244e+12 1.19192646e+04 5.17434685e+00
3.52187053e+00 2.21147420e-01 6.96618939e+03 1.41603648e+12 1.19387049e+04 5.22881531e+00
3.55447438e+00 2.19564305e-01 6.99301099e+03 1.43245584e+12 1.19579816e+04 5.28400111e+00
3.58738005e+00 2.17989351e-01 7.01979781e+03 1.44898010e+12 1.19770954e+04 5.33991381e+00
3.62059035e+00 2.16422562e-01 7.04654918e+03 1.46560883e+12 1.19960469e+04 5.39656310e+00
3.65410810e+00 2.14863939e-01 7.07326443e+03 1.48234158e+12 1.20148366e+04 5.45395880e+00
3.68793614e+00 2.13313486e-01 7.09994290e+03 1.49917792e+12 1.20334652e+04 5.51211089e+00
3.72207734e+00 2.11771203e-01 7.12658393e+03 1.51611736e+12 1.20519332e+04 5.57102945e+00
3.75653460e+00 2.10237091e-01 7.15318688e+03 1.53315945e+12 1.20702414e+04 5.63072472e+00
3.79131086e+00 2.08711150e-01 7.17975112e+03 1.55030369e+12 1.20883904e+04 5.69120708e+00
3.82640906e+00 2.07193379e-01 7.20627602e+03 1.56754959e+12 1.21063809e+04 5.75248704e+00
3.86183218e+00 2.05683776e-01 7.23276096e+03 1.58489664e+12 1.21242135e+04 5.81457528e+00
3.89758323e+00 2.04182339e-01 7.25920532e+03 1.60234434e+12 1.21418889e+04 5.87748259e+00
3.93366525e+00 2.02689066e-01 7.28560850e+03 1.61989215e+12 1.21594079e+04 5.94121995e+00
3.97008129e+00 2.01203952e-01 7.31196990e+03 1.63753954e+12 1.21767711e+04 6.00579846e+00
4.00683446e+00 1.99726995e-01 7.33828894e+03 1.65528597e+12 1.21939792e+04 6.07122939e+00
4.04392788e+00 1.98258188e-01 7.36456504e+03 1.67313088e+12 1.22110331e+04 6.13752415e+00
4.08136469e+00 1.96797526e-01 7.39079761e+03 1.69107371e+12 1.22279334e+04 6.20469433e+00
4.11914807e+00 1.95345004e-01 7.41698610e+03 1.70911389e+12 1.22446808e+04 6.27275165e+00
4.15728123e+00 1.93900614e-01 7.44312995e+03 1.72725084e+12 1.22612763e+04 6.34170802e+00
4.19576741e+00 1.92464350e-01 7.46922861e+03 1.74548397e+12 1.22777204e+04 6.41157550e+00
4.23460988e+00 1.91036204e-01 7.49528154e+03 1.76381268e+12 1.22940140e+04 6.48236632e+00
4.27381194e+00 1.89616166e-01 7.52128820e+03 1.78223636e+12 1.23101579e+04 6.55409287e+00
4.31337691e+00 1.88204228e-01 7.54724807e+03 1.80075440e+12 1.23261528e+04 6.62676772e+00
4.35330815e+00 1.86800381e-01 7.57316063e+03 1.81936617e+12 1.23419996e+04 6.70040361e+00
4.39360906e+00 1.85404613e-01 7.59902537e+03 1.83807104e+12 1.23576991e+04 6.77501347e+00
4.43428305e+00 1.84016915e-01 7.62484179e+03 1.85686837e+12 1.23732521e+04 6.85061038e+00
4.47533359e+00 1.82637274e-01 7.65060939e+03 1.87575752e+12 1.23886593e+04 6.92720763e+00
4.51676415e+00 1.81265679e-01 7.67632768e+03 1.89473782e+12 1.24039217e+04 7.00481867e+00
4.55857826e+00 1.79902118e-01 7.70199618e+03 1.91380862e+12 1.24190401e+04 7.08345716e+00
4.60077946e+00 1.78546577e-01 7.72761443e+03 1.93296924e+12 1.24340152e+04 7.16313691e+00
4.64337134e+00 1.77199043e-01 7.75318195e+03 1.95221901e+12 1.24488480e+04 7.24387197e+00
4.68635752e+00 1.75859502e-01 7.77869830e+03 1.97155724e+12 1.24635393e+04 7.32567655e+00
4.72974165e+00 1.74527939e-01 7.80416301e+03 1.99098324e+12 1.24780899e+04 7.40856506e+00
4.77352740e+00 1.73204340e-01 7.82957564e+03 2.01049632e+12 1.24925008e+04 7.49255213e+00
4.81771850e+00 1.71888688e-01 7.85493577e+03 2.03009576e+12 1.25067727e+04 7.57765257e+00
4.86231871e+00 1.70580968e-01 7.88024296e+03 2.04978085e+12 1.25209066e+04 7.66388139e+00
4.90733180e+00 1.69281164e-01 7.90549679e+03 2.06955089e+12 1.25349032e+04 7.75125384e+00
4.95276160e+00 1.67989257e-01 7.93069685e+03 2.08940513e+12 1.25487636e+04 7.83978535e+00
4.99861197e+00 1.66705232e-01 7.95584273e+03 2.10934286e+12 1.25624885e+04 7.92949158e+00
5.04488680e+00 1.65429070e-01 7.98093404e+03 2.12936334e+12 1.25760789e+04 8.02038839e+00
5.09159002e+00 1.64160752e-01 8.00597037e+03 2.14946583e+12 1.25895356e+04 8.11249188e+00
5.13872560e+00 1.62900261e-01 8.03095136e+03 2.16964958e+12 1.26028596e+04 8.20581836e+00
5.18629754e+00 1.61647576e-01 8.05587661e+03 2.18991383e+12 1.26160517e+04 8.30038437e+00
5.23430988e+00 1.60402678e-01 8.08074576e+03 2.21025784e+12 1.26291128e+04 8.39620668e+00
5.28276669e+00 1.59165548e-01 8.10555845e+03 2.23068083e+12 1.26420438e+04 8.49330228e+00
5.33167209e+00 1.57936164e-01 8.13031431e+03 2.25118204e+12 1.26548456e+04 8.59168842e+00
5.38103024e+00 1.56714506e-01 8.15501300e+03 2.27176070e+12 1.26675191e+04 8.69138255e+00
5.43084532e+00 1.55500552e-01 8.17965417e+03 2.29241603e+12 1.26800652e+04 8.79240241e+00
5.48112157e+00 1.54294282e-01 8.20423750e+03 2.31314726e+12 1.26924849e+04 8.89476595e+00
5.53186325e+00 1.53095673e-01 8.22876264e+03 2.33395358e+12 1.27047790e+04 8.99849138e+00
5.58307468e+00 1.51904702e-01 8.25322927e+03 2.35483422e+12 1.27169484e+04 9.10359717e+00
5.63476019e+00 1.50721348e-01 8.27763708e+03 2.37578838e+12 1.27289940e+04 9.21010202e+00
5.68692419e+00 1.49545587e-01 8.30198576e+03 2.39681527e+12 1.27409168e+04 9.31802491e+00
5.73957109e+00 1.48377395e-01 8.32627501e+03 2.41791407e+12 1.27527176e+04 9.42738509e+00
5.79270538e+00 1.47216749e-01 8.35050452e+03 2.43908399e+12 1.27643974e+04 9.53820206e+00
5.84633156e+00 1.46063624e-01 8.37467402e+03 2.46032422e+12 1.27759571e+04 9.65049560e+00
5.90045419e+00 1.44917997e-01 8.39878320e+03 2.48163395e+12 1.27873975e+04 9.76428575e+00
5.95507786e+00 1.43779843e-01 8.42283180e+03 2.50301236e+12 1.27987197e+04 9.87959285e+00
6.01020720e+00 1.42649136e-01 8.44681955e+03 2.52445863e+12 1.28099244e+04 9.99643750e+00
6.06584691e+00 1.41525851e-01 8.47074617e+03 2.54597195e+12 1.28210126e+04 1.01148406e+01
6.12200171e+00 1.40409963e-01 8.49461142e+03 2.56755148e+12 1.28319852e+04 1.02348233e+01
6.17867636e+00 1.39301446e-01 8.51841503e+03 2.58919641e+12 1.28428432e+04 1.03564072e+01
6.23587568e+00 1.38200274e-01 8.54215676e+03 2.61090590e+12 1.28535874e+04 1.04796139e+01
6.29360453e+00 1.37106419e-01 8.56583637e+03 2.63267913e+12 1.28642186e+04 1.06044656e+01
6.35186780e+00 1.36019856e-01 8.58945362e+03 2.65451526e+12 1.28747380e+04 1.07309846e+01
6.41067045e+00 1.34940557e-01 8.61300829e+03 2.67641346e+12 1.28851462e+04 1.08591937e+01
6.47001746e+00 1.33868496e-01 8.63650015e+03 2.69837288e+12 1.28954443e+04 1.09891158e+01
6.52991388e+00 1.32803644e-01 8.65992898e+03 2.72039270e+12 1.29056331e+04 1.11207743e+01
6.59036480e+00 1.31745974e-01 8.68329458e+03 2.74247207e+12 1.29157135e+04 1.12541928e+01
6.65137534e+00 1.30695457e-01 8.70659673e+03 2.76461015e+12 1.29256864e+04 1.13893953e+01
6.71295068e+00 1.29652067e-01 8.72983524e+03 2.78680609e+12 1.29355528e+04 1.15264062e+01
6.77509607e+00 1.28615774e-01 8.75300991e+03 2.80905906e+12 1.29453134e+04 1.16652500e+01
6.83781677e+00 1.27586550e-01 8.77612055e+03 2.83136820e+12 1.29549693e+04 1.18059517e+01
6.90111810e+00 1.26564366e-01 8.79916698e+03 2.85373267e+12 1.29645212e+04 1.19485368e+01
6.96500545e+00 1.25549192e-01 8.82214902e+03 2.87615163e+12 1.29739700e+04 1.20930308e+01
7.02948424e+00 1.24541000e-01 8.84506650e+03 2.89862422e+12 1.29833167e+04 1.22394598e+01
7.09455995e+00 1.23539761e-01 8.86791925e+03 2.92114960e+12 1.29925621e+04 1.23878503e+01
7.16023809e+00 1.22545444e-01 8.89070711e+03 2.94372692e+12 1.30017071e+04 1.25382289e+01
7.22652426e+00 1.21558020e-01 8.91342991e+03 2.96635532e+12 1.30107526e+04 1.26906229e+01
7.29342407e+00 1.20577459e-01 8.93608752e+03 2.98903397e+12 1.30196994e+04 1.28450598e+01
7.36094320e+00 1.19603731e-01 8.95867978e+03 3.01176200e+12 1.30285484e+04 1.30015673e+01
7.42908740e+00 1.18636805e-01 8.98120654e+03 3.03453857e+12 1.30373004e+04 1.31601740e+01
7.49786245e+00 1.17676652e-01 9.00366768e+03 3.05736283e+12 1.30459564e+04 1.33209083e+01
7.56727418e+00 1.16723240e-01 9.02606306e+03 3.08023393e+12 1.30545171e+04 1.34837995e+01
7.63732849e+00 1.15776539e-01 9.04839256e+03 3.10315102e+12 1.30629834e+04 1.36488769e+01
7.70803134e+00 1.14836518e-01 9.07065605e+03 3.12611325e+12 1.30713563e+04 1.38161705e+01
7.77938872e+00 1.13903147e-01 9.09285341e+03 3.14911977e+12 1.30796364e+04 1.39857106e+01
7.85140669e+00 1.12976393e-01 9.11498454e+03 3.17216974e+12 1.30878247e+04 1.41575278e+01
7.92409137e+00 1.12056226e-01 9.13704932e+03 3.19526231e+12 1.30959220e+04 1.43316535e+01
7.99744894e+00 1.11142615e-01 9.15904766e+03 3.21839664e+12 1.31039291e+04 1.45081190e+01
8.07148561e+00 1.10235527e-01 9.18097945e+03 3.24157187e+12 1.31118469e+04 1.46869565e+01
8.14620768e+00 1.09334933e-01 9.20284460e+03 3.26478717e+12 1.31196762e+04 1.48681984e+01
8.22162149e+00 1.08440799e-01 9.22464302e+03 3.28804168e+12 1.31274177e+04 1.50518776e+01
8.29773345e+00 1.07553094e-01 9.24637462e+03 3.31133458e+12 1.31350724e+04 1.52380276e+01
8.37455002e+00 1.06671787e-01 9.26803933e+03 3.33466502e+12 1.31426410e+04 1.54266820e+01
8.45207772e+00 1.05796845e-01 9.28963707e+03 3.35803216e+12 1.31501244e+04 1.56178753e+01
8.53032313e+00 1.04928237e-01 9.31116776e+03 3.38143516e+12 1.31575234e+04 1.58116423e+01
8.60929291e+00 1.04065930e-01 9.33263135e+03 3.40487319e+12 1.31648386e+04 1.60080181e+01
8.68899375e+00 1.03209892e-01 9.35402776e+03 3.42834542e+12 1.31720711e+04 1.62070386e+01
8.76943242e+00 1.02360092e-01 9.37535693e+03 3.45185100e+12 1.31792214e+04 1.64087399e+01
8.85061576e+00 1.01516496e-01 9.39661882e+03 3.47538913e+12 1.31862905e+04 1.66131589e+01
8.93255066e+00 1.00679074e-01 9.41781336e+03 3.49895895e+12 1.31932791e+04 1.68203328e+01
9.01524407e+00 9.98477914e-02 9.43894052e+03 3.52255966e+12 1.32001880e+04 1.70302994e+01
9.09870302e+00 9.90226169e-02 9.46000024e+03 3.54619042e+12 1.32070180e+04 1.72430969e+01
9.18293459e+00 9.82035180e-02 9.48099250e+03 3.56985041e+12 1.32137698e+04 1.74587643e+01
9.26794594e+00 9.73904621e-02 9.50191725e+03 3.59353882e+12 1.32204441e+04 1.76773408e+01
9.35374428e+00 9.65834169e-02 9.52277446e+03 3.61725483e+12 1.32270418e+04 1.78988665e+01
9.44033691e+00 9.57823496e-02 9.54356411e+03 3.64099762e+12 1.32335637e+04 1.81233817e+01
9.52773117e+00 9.49872279e-02 9.56428617e+03 3.66476638e+12 1.32400104e+04 1.83509276e+01
9.61593449e+00 9.41980192e-02 9.58494061e+03 3.68856031e+12 1.32463827e+04 1.85815457e+01
9.70495435e+00 9.34146908e-02 9.60552743e+03 3.71237859e+12 1.32526813e+04 1.88152781e+01
9.79479831e+00 9.26372102e-02 9.62604661e+03 3.73622042e+12 1.32589070e+04 1.90521678e+01
9.88547401e+00 9.18655447e-02 9.64649814e+03 3.76008501e+12 1.32650605e+04 1.92922580e+01
9.97698915e+00 9.10996619e-02 9.66688201e+03 3.78397155e+12 1.32711426e+04 1.95355927e+01
